Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min
2021-07-02,West Europe,Compute,141910,169467,3085,0,Summer,83,0
2021-07-02,West Europe,Storage,0,0,0,945,Summer,99,3
2021-07-02,Central India,Compute,76073,80493,13312,0,Summer,107,0
2021-07-02,Central India,Storage,0,0,0,334,Summer,88,3
2021-07-03,East US,Compute,118482,138581,11678,0,Summer,93,0
2021-07-03,East US,Storage,0,0,0,321,Summer,108,0
2021-07-03,West Europe,Compute,167705,207185,14761,0,Summer,82,0
2021-07-03,West Europe,Storage,0,0,0,591,Summer,89,0
2021-07-03,Central India,Compute,72076,78478,5784,0,Summer,84,0
2021-07-03,Central India,Storage,0,0,0,567,Summer,105,2
2021-07-04,East US,Compute,92623,97333,6164,0,Summer,109,0
2021-07-04,East US,Storage,0,0,0,712,Summer,100,3
2021-07-04,West Europe,Compute,155674,177243,11107,0,Summer,98,0
2021-07-04,West Europe,Storage,0,0,0,969,Summer,88,1
2021-07-04,Central India,Compute,178010,216082,13672,0,Summer,107,0
2021-07-04,Central India,Storage,0,0,0,315,Summer,80,2
2021-07-05,East US,Compute,157177,170432,11676,0,Summer,106,3
2021-07-05,East US,Storage,0,0,0,799,Summer,105,0
2021-07-05,West Europe,Compute,111956,138542,12367,0,Summer,84,0
2021-07-05,West Europe,Storage,0,0,0,1195,Summer,84,0
2021-07-05,Central India,Compute,160858,177341,11062,0,Summer,104,0
2021-07-05,Central India,Storage,0,0,0,914,Summer,80,0
2021-07-06,East US,Compute,130725,142338,6128,0,Summer,81,0
2021-07-06,East US,Storage,0,0,0,623,Summer,97,0
2021-07-06,West Europe,Compute,92594,107229,3064,0,Summer,88,2
2021-07-06,West Europe,Storage,0,0,0,1050,Summer,89,2
2021-07-06,Central India,Compute,157484,168574,14123,0,Summer,94,3
2021-07-06,Central India,Storage,0,0,0,315,Summer,105,3
2021-07-07,East US,Compute,77856,86933,5802,0,Summer,94,0
2021-07-07,East US,Storage,0,0,0,943,Summer,88,0
2021-07-07,West Europe,Compute,167992,198843,13162,0,Summer,104,2
2021-07-07,West Europe,Storage,0,0,0,711,Summer,91,0
2021-07-07,Central India,Compute,158406,170660,7346,0,Summer,99,0
2021-07-07,Central India,Storage,0,0,0,396,Summer,92,1
2021-07-08,East US,Compute,81004,92408,11354,0,Summer,103,2
2021-07-08,East US,Storage,0,0,0,310,Summer,103,0
2021-07-08,West Europe,Compute,69133,81333,9490,0,Summer,81,0
2021-07-08,West Europe,Storage,0,0,0,947,Summer,85,0
2021-07-08,Central India,Compute,79671,88869,12744,0,Summer,103,2
2021-07-08,Central India,Storage,0,0,0,1053,Summer,104,2
2021-07-09,East US,Compute,148180,176141,5970,0,Summer,103,1
2021-07-09,East US,Storage,0,0,0,1135,Summer,108,0
2021-07-09,West Europe,Compute,152682,173757,14112,0,Summer,91,1
2021-07-09,West Europe,Storage,0,0,0,950,Summer,95,2
2021-07-09,Central India,Compute,53689,65840,5113,0,Summer,101,0
2021-07-09,Central India,Storage,0,0,0,653,Summer,88,3
2021-07-10,East US,Compute,161878,172832,11063,0,Summer,84,2
2021-07-10,East US,Storage,0,0,0,1041,Summer,82,3
2021-07-10,West Europe,Compute,164546,191210,3396,0,Summer,100,0
2021-07-10,West Europe,Storage,0,0,0,961,Summer,106,0
2021-07-10,Central India,Compute,73548,80273,7408,0,Summer,96,0
2021-07-10,Central India,Storage,0,0,0,1020,Summer,98,0
2021-07-11,East US,Compute,67157,81194,10205,0,Summer,99,0
2021-07-11,East US,Storage,0,0,0,878,Summer,85,0
2021-07-11,West Europe,Compute,177927,216684,8556,0,Summer,90,0
2021-07-11,West Europe,Storage,0,0,0,705,Summer,109,1
2021-07-11,Central India,Compute,172332,213656,14708,0,Summer,101,1
2021-07-11,Central India,Storage,0,0,0,866,Summer,103,0
2021-07-12,East US,Compute,129351,149519,14141,0,Summer,92,2
2021-07-12,East US,Storage,0,0,0,554,Summer,83,0
2021-07-12,West Europe,Compute,105390,117409,3508,0,Summer,101,0
2021-07-12,West Europe,Storage,0,0,0,812,Summer,103,0
2021-07-12,Central India,Compute,141526,175374,8275,0,Summer,104,1
2021-07-12,Central India,Storage,0,0,0,546,Summer,102,1
2021-07-13,East US,Compute,52312,59125,4057,0,Summer,101,0
2021-07-13,East US,Storage,0,0,0,762,Summer,107,0
2021-07-13,West Europe,Compute,53899,58218,6316,0,Summer,103,0
2021-07-13,West Europe,Storage,0,0,0,603,Summer,81,0
2021-07-13,Central India,Compute,154741,188836,12291,0,Summer,91,0
2021-07-13,Central India,Storage,0,0,0,825,Summer,87,0
2021-07-14,East US,Compute,147941,171241,7461,0,Summer,94,1
2021-07-14,East US,Storage,0,0,0,450,Summer,89,2
2021-07-14,West Europe,Compute,63441,68182,8931,0,Summer,97,0
2021-07-14,West Europe,Storage,0,0,0,1036,Summer,84,0
2021-07-14,Central India,Compute,85953,102519,3673,0,Summer,98,0
2021-07-14,Central India,Storage,0,0,0,661,Summer,101,0
2021-07-15,East US,Compute,91505,104763,3361,0,Summer,103,2
2021-07-15,East US,Storage,0,0,0,488,Summer,82,0
2021-07-15,West Europe,Compute,127609,150781,14733,0,Summer,91,0
2021-07-15,West Europe,Storage,0,0,0,890,Summer,88,0
2021-07-15,Central India,Compute,108615,123955,13007,0,Summer,108,0
2021-07-15,Central India,Storage,0,0,0,1055,Summer,82,0
2021-07-16,East US,Compute,116461,137950,12935,0,Summer,84,1
2021-07-16,East US,Storage,0,0,0,1173,Summer,102,0
2021-07-16,West Europe,Compute,130787,137755,13695,0,Summer,86,3
2021-07-16,West Europe,Storage,0,0,0,1125,Summer,87,0
2021-07-16,Central India,Compute,117773,141622,13201,0,Summer,89,0
2021-07-16,Central India,Storage,0,0,0,612,Summer,108,3
2021-07-17,East US,Compute,145163,160449,8221,0,Summer,87,3
2021-07-17,East US,Storage,0,0,0,530,Summer,101,0
2021-07-17,West Europe,Compute,115385,121228,14084,0,Summer,96,2
2021-07-17,West Europe,Storage,0,0,0,554,Summer,89,3
2021-07-17,Central India,Compute,106293,122677,13717,0,Summer,91,2
2021-07-17,Central India,Storage,0,0,0,1037,Summer,103,0
2021-07-18,East US,Compute,60447,71584,9247,0,Summer,90,0
2021-07-18,East US,Storage,0,0,0,556,Summer,83,0
2021-07-18,West Europe,Compute,128439,158917,7592,0,Summer,87,3
2021-07-18,West Europe,Storage,0,0,0,360,Summer,93,1
2021-07-18,Central India,Compute,64191,71991,4117,0,Summer,91,3
2021-07-18,Central India,Storage,0,0,0,883,Summer,93,0
2021-07-19,East US,Compute,132621,147536,10434,0,Summer,94,0
2021-07-19,East US,Storage,0,0,0,794,Summer,98,3
2021-07-19,West Europe,Compute,68233,73955,3446,0,Summer,81,1
2021-07-19,West Europe,Storage,0,0,0,1040,Summer,109,2
2021-07-19,Central India,Compute,63876,71166,6274,0,Summer,81,0
2021-07-19,Central India,Storage,0,0,0,830,Summer,84,1
2021-07-20,East US,Compute,109670,125999,4879,0,Summer,94,0
2021-07-20,East US,Storage,0,0,0,363,Summer,106,0
2021-07-20,West Europe,Compute,164947,191202,5036,0,Summer,87,0
2021-07-20,West Europe,Storage,0,0,0,337,Summer,89,0
2021-07-20,Central India,Compute,143531,171692,9280,0,Summer,107,0
2021-07-20,Central India,Storage,0,0,0,903,Summer,107,1
2021-07-21,East US,Compute,154844,164750,8825,0,Summer,100,0
2021-07-21,East US,Storage,0,0,0,906,Summer,106,2
2021-07-21,West Europe,Compute,152151,161213,6928,0,Summer,99,3
2021-07-21,West Europe,Storage,0,0,0,494,Summer,86,0
2021-07-21,Central India,Compute,106416,121316,3437,0,Summer,90,2
2021-07-21,Central India,Storage,0,0,0,855,Summer,82,3
2021-07-22,East US,Compute,53176,64913,3242,0,Summer,85,0
2021-07-22,East US,Storage,0,0,0,621,Summer,96,0
2021-07-22,West Europe,Compute,64690,79169,6469,0,Summer,84,3
2021-07-22,West Europe,Storage,0,0,0,745,Summer,99,0
2021-07-22,Central India,Compute,80282,87444,11892,0,Summer,99,1
2021-07-22,Central India,Storage,0,0,0,898,Summer,102,0
2021-07-23,East US,Compute,85877,101760,9387,0,Summer,99,0
2021-07-23,East US,Storage,0,0,0,706,Summer,99,1
2021-07-23,West Europe,Compute,86116,102123,3096,0,Summer,85,0
2021-07-23,West Europe,Storage,0,0,0,1032,Summer,87,3
2021-07-23,Central India,Compute,113410,133083,8257,0,Summer,85,1
2021-07-23,Central India,Storage,0,0,0,1150,Summer,83,0
2021-07-24,East US,Compute,140023,165992,13429,0,Summer,93,0
2021-07-24,East US,Storage,0,0,0,986,Summer,105,2
2021-07-24,West Europe,Compute,64376,72101,3570,0,Summer,91,3
2021-07-24,West Europe,Storage,0,0,0,1012,Summer,108,2
2021-07-24,Central India,Compute,179972,192956,9337,0,Summer,83,0
2021-07-24,Central India,Storage,0,0,0,824,Summer,93,0
2021-07-25,East US,Compute,145350,178286,3802,0,Summer,92,0
2021-07-25,East US,Storage,0,0,0,1124,Summer,91,3
2021-07-25,West Europe,Compute,65113,74033,3128,0,Summer,81,0
2021-07-25,West Europe,Storage,0,0,0,348,Summer,103,0
2021-07-25,Central India,Compute,92303,108486,9766,0,Summer,81,0
2021-07-25,Central India,Storage,0,0,0,862,Summer,88,3
2021-07-26,East US,Compute,144389,174968,11715,0,Summer,108,0
2021-07-26,East US,Storage,0,0,0,1025,Summer,100,0
2021-07-26,West Europe,Compute,121167,145395,10972,0,Summer,84,2
2021-07-26,West Europe,Storage,0,0,0,779,Summer,90,3
2021-07-26,Central India,Compute,80984,90872,12463,0,Summer,93,2
2021-07-26,Central India,Storage,0,0,0,557,Summer,84,0
2021-07-27,East US,Compute,75324,87308,4234,0,Summer,103,3
2021-07-27,East US,Storage,0,0,0,354,Summer,84,3
2021-07-27,West Europe,Compute,145885,168105,3146,0,Summer,84,2
2021-07-27,West Europe,Storage,0,0,0,924,Summer,103,0
2021-07-27,Central India,Compute,170680,206076,4538,0,Summer,82,0
2021-07-27,Central India,Storage,0,0,0,854,Summer,91,0
2021-07-28,East US,Compute,163368,198672,7481,0,Summer,109,3
2021-07-28,East US,Storage,0,0,0,675,Summer,83,2
2021-07-28,West Europe,Compute,112274,129299,7163,0,Summer,81,3
2021-07-28,West Europe,Storage,0,0,0,590,Summer,101,0
2021-07-28,Central India,Compute,68917,83311,12120,0,Summer,82,0
2021-07-28,Central India,Storage,0,0,0,1073,Summer,83,0
2021-07-29,East US,Compute,57517,61485,12674,0,Summer,83,0
2021-07-29,East US,Storage,0,0,0,883,Summer,89,0
2021-07-29,West Europe,Compute,68149,75258,11670,0,Summer,99,0
2021-07-29,West Europe,Storage,0,0,0,906,Summer,91,0
2021-07-29,Central India,Compute,58399,72405,7374,0,Summer,90,1
2021-07-29,Central India,Storage,0,0,0,536,Summer,83,0
2021-07-30,East US,Compute,103075,123367,11846,0,Summer,84,0
2021-07-30,East US,Storage,0,0,0,477,Summer,106,2
2021-07-30,West Europe,Compute,163065,180154,14241,0,Summer,96,3
2021-07-30,West Europe,Storage,0,0,0,876,Summer,82,0
2021-07-30,Central India,Compute,110702,122926,4897,0,Summer,91,0
2021-07-30,Central India,Storage,0,0,0,1032,Summer,106,0
2021-07-31,East US,Compute,153496,166682,8363,0,Summer,98,1
2021-07-31,East US,Storage,0,0,0,612,Summer,88,1
2021-07-31,West Europe,Compute,77107,92717,13978,0,Summer,81,0
2021-07-31,West Europe,Storage,0,0,0,388,Summer,95,0
2021-07-31,Central India,Compute,55788,68371,14939,0,Summer,96,3
2021-07-31,Central India,Storage,0,0,0,1110,Summer,90,2
2021-08-01,East US,Compute,65478,76828,13949,0,Summer,90,2
2021-08-01,East US,Storage,0,0,0,573,Summer,81,0
2021-08-01,West Europe,Compute,126035,153357,4230,0,Summer,100,0
2021-08-01,West Europe,Storage,0,0,0,361,Summer,98,2
2021-08-01,Central India,Compute,171193,200868,10703,0,Summer,109,1
2021-08-01,Central India,Storage,0,0,0,744,Summer,86,3
2021-08-02,East US,Compute,102288,109935,13057,0,Summer,87,2
2021-08-02,East US,Storage,0,0,0,789,Summer,84,0
2021-08-02,West Europe,Compute,157832,185887,10223,0,Summer,104,0
2021-08-02,West Europe,Storage,0,0,0,918,Summer,84,0
2021-08-02,Central India,Compute,57670,61062,6211,0,Summer,91,0
2021-08-02,Central India,Storage,0,0,0,846,Summer,85,1
2021-08-03,East US,Compute,125598,141023,14980,0,Summer,94,0
2021-08-03,East US,Storage,0,0,0,796,Summer,90,0
2021-08-03,West Europe,Compute,104494,115075,6644,0,Summer,107,0
2021-08-03,West Europe,Storage,0,0,0,1199,Summer,95,2
2021-08-03,Central India,Compute,167160,189403,9325,0,Summer,109,1
2021-08-03,Central India,Storage,0,0,0,1181,Summer,101,3
2021-08-04,East US,Compute,108575,129280,5527,0,Summer,83,2
2021-08-04,East US,Storage,0,0,0,440,Summer,88,0
2021-08-04,West Europe,Compute,115038,142258,8896,0,Summer,98,0
2021-08-04,West Europe,Storage,0,0,0,329,Summer,106,3
2021-08-04,Central India,Compute,55290,67407,3148,0,Summer,107,0
2021-08-04,Central India,Storage,0,0,0,806,Summer,103,2
2021-08-05,East US,Compute,164943,177590,8020,0,Summer,103,0
2021-08-05,East US,Storage,0,0,0,623,Summer,80,0
2021-08-05,West Europe,Compute,101209,109596,5615,0,Summer,105,1
2021-08-05,West Europe,Storage,0,0,0,810,Summer,100,0
2021-08-05,Central India,Compute,155739,175428,10001,0,Summer,109,0
2021-08-05,Central India,Storage,0,0,0,897,Summer,80,0
2021-08-06,East US,Compute,95642,104787,11410,0,Summer,106,3
2021-08-06,East US,Storage,0,0,0,1154,Summer,95,0
2021-08-06,West Europe,Compute,105299,122915,4799,0,Summer,98,2
2021-08-06,West Europe,Storage,0,0,0,963,Summer,100,1
2021-08-06,Central India,Compute,79149,84082,4844,0,Summer,82,0
2021-08-06,Central India,Storage,0,0,0,552,Summer,83,0
2021-08-07,East US,Compute,103257,119538,11595,0,Summer,107,2
2021-08-07,East US,Storage,0,0,0,729,Summer,93,0
2021-08-07,West Europe,Compute,118842,131727,5084,0,Summer,103,0
2021-08-07,West Europe,Storage,0,0,0,798,Summer,105,3
2021-08-07,Central India,Compute,92971,110417,9236,0,Summer,93,2
2021-08-07,Central India,Storage,0,0,0,549,Summer,82,1
2021-08-08,East US,Compute,122493,138888,12463,0,Summer,80,0
2021-08-08,East US,Storage,0,0,0,657,Summer,107,0
2021-08-08,West Europe,Compute,140783,170623,11684,0,Summer,95,2
2021-08-08,West Europe,Storage,0,0,0,969,Summer,96,2
2021-08-08,Central India,Compute,149691,165719,3015,0,Summer,91,0
2021-08-08,Central India,Storage,0,0,0,984,Summer,91,3
2021-08-09,East US,Compute,69394,75391,12043,0,Summer,94,0
2021-08-09,East US,Storage,0,0,0,933,Summer,107,0
2021-08-09,West Europe,Compute,173433,197793,14570,0,Summer,85,1
2021-08-09,West Europe,Storage,0,0,0,817,Summer,94,0
2021-08-09,Central India,Compute,143524,177078,11342,0,Summer,92,2
2021-08-09,Central India,Storage,0,0,0,694,Summer,88,3
2021-08-10,East US,Compute,61561,68236,5867,0,Summer,107,1
2021-08-10,East US,Storage,0,0,0,809,Summer,96,3
2021-08-10,West Europe,Compute,82262,91864,8547,0,Summer,93,3
2021-08-10,West Europe,Storage,0,0,0,1165,Summer,92,0
2021-08-10,Central India,Compute,99479,123305,14861,0,Summer,106,0
2021-08-10,Central India,Storage,0,0,0,793,Summer,103,3
2021-08-11,East US,Compute,137575,157302,7355,0,Summer,109,0
2021-08-11,East US,Storage,0,0,0,512,Summer,98,2
2021-08-11,West Europe,Compute,90231,105719,7233,0,Summer,98,3
2021-08-11,West Europe,Storage,0,0,0,640,Summer,105,3
2021-08-11,Central India,Compute,151693,174877,6454,0,Summer,109,0
2021-08-11,Central India,Storage,0,0,0,606,Summer,94,0
2021-08-12,East US,Compute,144071,172628,5229,0,Summer,83,1
2021-08-12,East US,Storage,0,0,0,611,Summer,107,0
2021-08-12,West Europe,Compute,172627,209235,3044,0,Summer,95,0
2021-08-12,West Europe,Storage,0,0,0,871,Summer,93,0
2021-08-12,Central India,Compute,142250,169374,11507,0,Summer,94,2
2021-08-12,Central India,Storage,0,0,0,1106,Summer,100,1
2021-08-13,East US,Compute,146378,178398,13247,0,Summer,83,0
2021-08-13,East US,Storage,0,0,0,445,Summer,97,3
2021-08-13,West Europe,Compute,134030,144693,13672,0,Summer,102,3
2021-08-13,West Europe,Storage,0,0,0,1155,Summer,108,0
2021-08-13,Central India,Compute,98440,113471,3152,0,Summer,85,3
2021-08-13,Central India,Storage,0,0,0,403,Summer,103,0
2021-08-14,East US,Compute,83861,99168,3547,0,Summer,109,2
2021-08-14,East US,Storage,0,0,0,695,Summer,100,1
2021-08-14,West Europe,Compute,73623,84620,14312,0,Summer,83,0
2021-08-14,West Europe,Storage,0,0,0,817,Summer,83,0
2021-08-14,Central India,Compute,159526,182305,7026,0,Summer,91,0
2021-08-14,Central India,Storage,0,0,0,478,Summer,104,0
2021-08-15,East US,Compute,89629,106072,12192,0,Summer,88,2
2021-08-15,East US,Storage,0,0,0,870,Summer,93,3
2021-08-15,West Europe,Compute,140540,172766,3388,0,Summer,82,0
2021-08-15,West Europe,Storage,0,0,0,459,Summer,108,1
2021-08-15,Central India,Compute,86227,96457,8929,0,Summer,107,0
2021-08-15,Central India,Storage,0,0,0,817,Summer,84,0
2021-08-16,East US,Compute,145090,164382,10052,0,Summer,93,3
2021-08-16,East US,Storage,0,0,0,390,Summer,92,1
2021-08-16,West Europe,Compute,96613,104054,10548,0,Summer,100,0
2021-08-16,West Europe,Storage,0,0,0,744,Summer,95,0
2021-08-16,Central India,Compute,74566,90573,13403,0,Summer,82,1
2021-08-16,Central India,Storage,0,0,0,498,Summer,91,3
2021-08-17,East US,Compute,92168,107605,10020,0,Summer,100,0
2021-08-17,East US,Storage,0,0,0,498,Summer,94,0
2021-08-17,West Europe,Compute,139252,150302,7794,0,Summer,86,0
2021-08-17,West Europe,Storage,0,0,0,1006,Summer,83,0
2021-08-17,Central India,Compute,81763,86838,14452,0,Summer,83,0
2021-08-17,Central India,Storage,0,0,0,1074,Summer,104,0
2021-08-18,East US,Compute,142257,159582,14026,0,Summer,101,0
2021-08-18,East US,Storage,0,0,0,400,Summer,104,0
2021-08-18,West Europe,Compute,126817,143426,10582,0,Summer,88,0
2021-08-18,West Europe,Storage,0,0,0,1191,Summer,89,0
2021-08-18,Central India,Compute,52550,61292,8896,0,Summer,97,0
2021-08-18,Central India,Storage,0,0,0,1043,Summer,89,3
2021-08-19,East US,Compute,169701,204692,12996,0,Summer,83,0
2021-08-19,East US,Storage,0,0,0,762,Summer,85,2
2021-08-19,West Europe,Compute,67447,83263,8552,0,Summer,92,2
2021-08-19,West Europe,Storage,0,0,0,974,Summer,106,1
2021-08-19,Central India,Compute,61584,76364,13436,0,Summer,103,0
2021-08-19,Central India,Storage,0,0,0,1066,Summer,106,2
2021-08-20,East US,Compute,144223,169330,12941,0,Summer,83,1
2021-08-20,East US,Storage,0,0,0,528,Summer,101,3
2021-08-20,West Europe,Compute,81004,101155,13280,0,Summer,85,0
2021-08-20,West Europe,Storage,0,0,0,832,Summer,88,0
2021-08-20,Central India,Compute,85615,91391,8264,0,Summer,101,3
2021-08-20,Central India,Storage,0,0,0,1084,Summer,108,2
2021-08-21,East US,Compute,165707,180749,6054,0,Summer,88,1
2021-08-21,East US,Storage,0,0,0,765,Summer,99,2
2021-08-21,West Europe,Compute,147641,184185,12421,0,Summer,105,0
2021-08-21,West Europe,Storage,0,0,0,674,Summer,95,0
2021-08-21,Central India,Compute,100822,106811,14093,0,Summer,105,2
2021-08-21,Central India,Storage,0,0,0,464,Summer,103,3
2021-08-22,East US,Compute,140912,151155,14222,0,Summer,94,3
2021-08-22,East US,Storage,0,0,0,956,Summer,90,0
2021-08-22,West Europe,Compute,110665,122713,10678,0,Summer,97,2
2021-08-22,West Europe,Storage,0,0,0,641,Summer,89,0
2021-08-22,Central India,Compute,55901,65517,14088,0,Summer,109,3
2021-08-22,Central India,Storage,0,0,0,1054,Summer,97,2
2021-08-23,East US,Compute,72626,80167,8284,0,Summer,88,1
2021-08-23,East US,Storage,0,0,0,683,Summer,98,0
2021-08-23,West Europe,Compute,104412,112098,10428,0,Summer,109,0
2021-08-23,West Europe,Storage,0,0,0,514,Summer,100,0
2021-08-23,Central India,Compute,125134,145417,4896,0,Summer,89,3
2021-08-23,Central India,Storage,0,0,0,439,Summer,80,0
2021-08-24,East US,Compute,119997,139251,5861,0,Summer,109,3
2021-08-24,East US,Storage,0,0,0,340,Summer,85,0
2021-08-24,West Europe,Compute,129064,146165,6904,0,Summer,87,3
2021-08-24,West Europe,Storage,0,0,0,600,Summer,82,3
2021-08-24,Central India,Compute,154323,164341,14960,0,Summer,84,3
2021-08-24,Central India,Storage,0,0,0,530,Summer,94,1
2021-08-25,East US,Compute,61295,75772,13749,0,Summer,96,0
2021-08-25,East US,Storage,0,0,0,539,Summer,90,0
2021-08-25,West Europe,Compute,135111,161656,4223,0,Summer,106,2
2021-08-25,West Europe,Storage,0,0,0,1025,Summer,84,0
2021-08-25,Central India,Compute,132881,159885,14626,0,Summer,99,3
2021-08-25,Central India,Storage,0,0,0,317,Summer,99,2
2021-08-26,East US,Compute,177713,215137,7589,0,Summer,81,0
2021-08-26,East US,Storage,0,0,0,485,Summer,103,0
2021-08-26,West Europe,Compute,134444,152751,3290,0,Summer,97,0
2021-08-26,West Europe,Storage,0,0,0,1132,Summer,82,0
2021-08-26,Central India,Compute,85703,102319,6161,0,Summer,93,0
2021-08-26,Central India,Storage,0,0,0,315,Summer,81,3
2021-08-27,East US,Compute,141444,151967,4655,0,Summer,102,0
2021-08-27,East US,Storage,0,0,0,461,Summer,100,0
2021-08-27,West Europe,Compute,72745,78513,13174,0,Summer,94,1
2021-08-27,West Europe,Storage,0,0,0,702,Summer,87,2
2021-08-27,Central India,Compute,108518,116030,11741,0,Summer,82,0
2021-08-27,Central India,Storage,0,0,0,1053,Summer,105,0
2021-08-28,East US,Compute,107871,129823,6092,0,Summer,99,2
2021-08-28,East US,Storage,0,0,0,363,Summer,100,0
2021-08-28,West Europe,Compute,97346,116644,10617,0,Summer,94,0
2021-08-28,West Europe,Storage,0,0,0,491,Summer,89,3
2021-08-28,Central India,Compute,168700,208276,4582,0,Summer,91,0
2021-08-28,Central India,Storage,0,0,0,1045,Summer,108,0
2021-08-29,East US,Compute,117962,128748,7665,0,Summer,98,2
