Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min,Usage_Lag_1,Usage_Lag_7,Week_Over_Week_Growth,Seasonality_Factor
2020-01-12,West Europe,Compute,111495,136052,8051,0,Winter,97,0,60068.0,66158.0,68.52837147434929,1.1136403343294727
2020-01-13,West Europe,Compute,116480,132522,11735,0,Winter,91,1,111495.0,96712.0,20.44006948465547,1.088647827928581
2020-01-14,West Europe,Compute,78557,84920,10587,0,Winter,80,1,116480.0,126099.0,-37.70212293515412,1.183781936572917
2020-01-15,West Europe,Compute,140260,163911,10198,0,Winter,99,2,78557.0,54547.0,157.13604781197864,1.118669525080104
2020-01-16,West Europe,Compute,64966,77180,8442,0,Winter,103,0,140260.0,154419.0,-57.92875229084504,1.0649333731873898
2020-01-17,West Europe,Compute,137368,155992,10074,0,Winter,80,0,64966.0,67028.0,104.94121859521395,1.1186925241581553
2020-01-18,West Europe,Compute,160610,171457,7925,0,Winter,85,0,137368.0,60068.0,167.38030232403275,1.0576374185789905
2020-01-19,West Europe,Compute,77442,92540,3296,0,Winter,81,0,160610.0,111495.0,-30.54217677922777,1.191449976476743
2020-01-20,West Europe,Compute,62518,69384,4800,0,Winter,101,2,77442.0,116480.0,-46.32726648351648,1.1622253033407324
2020-01-21,West Europe,Compute,50825,57901,6174,0,Winter,99,0,62518.0,78557.0,-35.3017554132668,1.0844466172243417
2020-01-22,West Europe,Compute,139018,170886,3203,0,Winter,85,0,50825.0,140260.0,-0.8854983601882218,1.1785323105171448
2020-01-23,West Europe,Compute,175555,192897,6695,0,Winter,94,1,139018.0,64966.0,170.22596435058338,1.1966388808539663
2020-01-24,West Europe,Compute,105110,110883,10366,0,Winter,96,2,175555.0,137368.0,-23.482907227301848,1.1504790568806964
2020-01-25,West Europe,Compute,110965,124418,10758,0,Winter,107,1,105110.0,160610.0,-30.910279559180626,1.1361945820398471
2020-01-26,West Europe,Compute,96898,108342,10496,0,Winter,93,0,110965.0,77442.0,25.123318096123548,1.1372509575290635
2020-01-27,West Europe,Compute,59863,69492,13185,0,Winter,103,0,96898.0,62518.0,-4.246776928244666,1.1822873539899836
2020-01-28,West Europe,Compute,134405,166834,10585,0,Winter,98,0,59863.0,50825.0,164.44663059517956,1.1336808040224664
2020-01-29,West Europe,Compute,169112,199543,13551,0,Winter,103,0,134405.0,139018.0,21.64755643154124,1.1144675215191655
2020-01-30,West Europe,Compute,66665,82357,11825,0,Winter,104,0,169112.0,175555.0,-62.02614565235965,1.1184039534514136
2020-01-31,West Europe,Compute,157028,182592,13573,0,Winter,108,0,66665.0,105110.0,49.393968223765576,1.1551940079556406
2020-02-01,West Europe,Compute,112424,126122,14143,0,Winter,82,0,157028.0,110965.0,1.314829000135178,1.140311286930435
2020-02-02,West Europe,Compute,160778,174858,10146,0,Winter,81,3,112424.0,96898.0,65.92499329191521,1.0823805754785594
2020-02-03,West Europe,Compute,62075,69289,4028,0,Winter,103,0,160778.0,59863.0,3.6951038203898903,1.055336392981676
2020-02-04,West Europe,Compute,132631,163684,4335,0,Winter,106,2,62075.0,134405.0,-1.319891373088799,1.157154756105696
2020-02-05,West Europe,Compute,171985,203622,6805,0,Winter,87,1,132631.0,169112.0,1.6988741189271017,1.1949119936359076
2020-02-06,West Europe,Compute,50597,54118,12167,0,Winter,94,3,171985.0,66665.0,-24.102602565064128,1.1761310460088554
2020-02-07,West Europe,Compute,61021,74040,12802,0,Winter,86,0,50597.0,157028.0,-61.14005145579132,1.1711676568600566
2020-02-08,West Europe,Compute,133517,143934,9779,0,Winter,88,0,61021.0,112424.0,18.762008112146873,1.170329161597528
2020-02-09,West Europe,Compute,111364,120496,4210,0,Winter,100,0,133517.0,160778.0,-30.73430444463795,1.1510207756459714
2020-02-10,West Europe,Compute,101535,112194,5225,0,Winter,101,0,111364.0,62075.0,63.56826419653645,1.1940006716693274
2020-02-11,West Europe,Compute,73707,83102,3101,0,Winter,83,3,101535.0,132631.0,-44.427019324290704,1.0572139386643808
2020-02-12,West Europe,Compute,163424,173127,11645,0,Winter,92,0,73707.0,171985.0,-4.977759688344914,1.120002219991611
2020-02-13,West Europe,Compute,111467,130500,12625,0,Winter,96,0,163424.0,50597.0,120.30357531078917,1.133875186477372
2020-02-14,West Europe,Compute,165557,185971,12920,0,Winter,95,1,111467.0,61021.0,171.31151570770717,1.0976463282070024
2020-02-15,West Europe,Compute,53251,62882,4265,0,Winter,108,0,165557.0,133517.0,-60.1166892605436,1.0622754398545498
2020-02-16,West Europe,Compute,147112,162939,7943,0,Winter,85,0,53251.0,111364.0,32.10014008117524,1.0720635158231668
2020-02-17,West Europe,Compute,147880,178268,5421,0,Winter,87,0,147112.0,101535.0,45.64435908799921,1.186112449340909
2020-02-18,West Europe,Compute,96481,102717,12493,0,Winter,101,3,147880.0,73707.0,30.898015113896914,1.1234981217674544
2020-02-19,West Europe,Compute,74545,91482,9195,0,Winter,105,0,96481.0,163424.0,-54.385524769923634,1.096712754269581
2020-02-20,West Europe,Compute,170665,185755,13447,0,Winter,92,1,74545.0,111467.0,53.108094772443856,1.1554889195672406
2020-02-21,West Europe,Compute,55216,65009,3626,0,Winter,91,0,170665.0,165557.0,-66.64834467887192,1.1408728030913473
2020-02-22,West Europe,Compute,61933,71936,6317,0,Winter,88,2,55216.0,53251.0,16.303919175226756,1.1188822691343236
2020-02-23,West Europe,Compute,55853,63470,5033,0,Winter,107,1,61933.0,147112.0,-62.03368861819566,1.1975675521553255
2020-02-24,West Europe,Compute,70549,77530,13632,0,Winter,95,2,55853.0,147880.0,-52.293075466594544,1.1294709495417263
2020-02-25,West Europe,Compute,65150,74920,8721,0,Winter,101,0,70549.0,96481.0,-32.4737513085478,1.0836417981023185
2020-02-26,West Europe,Compute,99798,113986,14152,0,Winter,91,3,65150.0,74545.0,33.87618217184251,1.0818024722279191
2020-02-27,West Europe,Compute,73316,88075,5280,0,Winter,103,1,99798.0,170665.0,-57.040986728386024,1.0858873772370556
2020-02-28,West Europe,Compute,128020,151285,13085,0,Winter,95,0,73316.0,55216.0,131.85308606201102,1.134784843500391
2020-02-29,West Europe,Compute,149408,183457,6396,0,Winter,84,0,128020.0,61933.0,141.24134144963105,1.1829129114848072
2020-03-01,West Europe,Compute,115226,134330,5544,0,Spring,90,0,149408.0,55853.0,106.30225771220883,1.172731903893773
2020-03-02,West Europe,Compute,177324,189037,4254,0,Spring,90,0,115226.0,70549.0,151.34870799019123,1.1621941553375965
2020-03-03,West Europe,Compute,153179,176042,13203,0,Spring,87,0,177324.0,65150.0,135.1174213353799,1.1283116261567332
2020-03-04,West Europe,Compute,133160,154142,8206,0,Spring,99,0,153179.0,99798.0,33.4295276458446,1.1606786768145965
2020-03-05,West Europe,Compute,106914,126502,5259,0,Spring,106,0,133160.0,73316.0,45.826286213104915,1.1207997603252329
2020-03-06,West Europe,Compute,85982,106434,13002,0,Spring,100,0,106914.0,128020.0,-32.837056709889076,1.1468929893361517
2020-03-07,West Europe,Compute,149880,172426,14604,0,Spring,89,0,85982.0,149408.0,0.31591347183551083,1.1430769563015766
2020-03-08,West Europe,Compute,52325,56149,8501,0,Spring,96,3,149880.0,115226.0,-54.5892420113516,1.082212137519262
2020-03-09,West Europe,Compute,86945,98443,4174,0,Spring,84,0,52325.0,177324.0,-50.96828404502492,1.129248916191114
2020-03-10,West Europe,Compute,60115,72169,6878,0,Spring,108,2,86945.0,153179.0,-60.75506433649521,1.147702885045465
2020-03-11,West Europe,Compute,78889,94033,10826,0,Spring,101,0,60115.0,133160.0,-40.75623310303394,1.0984234742183696
2020-03-12,West Europe,Compute,130854,159093,6956,0,Spring,109,3,78889.0,106914.0,22.391828946630003,1.0923859816039967
2020-03-13,West Europe,Compute,146519,162940,8798,0,Spring,83,0,130854.0,85982.0,70.40659672954804,1.186691332133692
2020-03-14,West Europe,Compute,150292,160857,12561,0,Spring,108,3,146519.0,149880.0,0.2748865759274086,1.103127888971478
2020-03-15,West Europe,Compute,79887,91357,13993,0,Spring,80,3,150292.0,52325.0,52.67462971810798,1.1196438247558242
2020-03-16,West Europe,Compute,60456,64050,7837,0,Spring,94,1,79887.0,86945.0,-30.466386796250504,1.1854246859232065
2020-03-17,West Europe,Compute,144065,179725,11460,0,Spring,90,0,60456.0,60115.0,139.64900607169594,1.1386472246533155
2020-03-18,West Europe,Compute,144253,163097,14327,0,Spring,94,2,144065.0,78889.0,82.85565794977754,1.0841206921766402
2020-03-19,West Europe,Compute,114239,131231,12346,0,Spring,100,1,144253.0,130854.0,-12.697357360111269,1.1106565403640507
2020-03-20,West Europe,Compute,174210,217013,10974,0,Spring,109,0,114239.0,146519.0,18.8992553866734,1.0704924622492489
2020-03-21,West Europe,Compute,75176,91019,3932,0,Spring,85,0,174210.0,150292.0,-49.98003885769036,1.083895979311141
2020-03-22,West Europe,Compute,113831,134569,3341,0,Spring,100,0,75176.0,79887.0,42.49001714922328,1.1626261545847403
2020-03-23,West Europe,Compute,104093,125550,13821,0,Spring,109,2,113831.0,60456.0,72.17976710334788,1.0580097060265108
2020-03-24,West Europe,Compute,149448,181079,9337,0,Spring,80,0,104093.0,144065.0,3.7365078263283933,1.0520828077056652
2020-03-25,West Europe,Compute,69654,76242,9932,0,Spring,101,3,149448.0,144253.0,-51.71400248175081,1.1408827409537248
2020-03-26,West Europe,Compute,138296,154084,3926,0,Spring,90,2,69654.0,114239.0,21.058482654785145,1.1296187612039041
2020-03-27,West Europe,Compute,95892,116482,11454,0,Spring,89,0,138296.0,174210.0,-44.95608748062683,1.1317597517483517
2020-03-28,West Europe,Compute,172329,214714,12179,0,Spring,103,0,95892.0,75176.0,129.2340640629988,1.1235555392072352
2020-03-29,West Europe,Compute,71661,79233,8145,0,Spring,95,0,172329.0,113831.0,-37.046147358803836,1.1632337570098445
2020-03-30,West Europe,Compute,89756,99478,9720,0,Spring,109,0,71661.0,104093.0,-13.773260449790092,1.0995624729203917
2020-03-31,West Europe,Compute,97539,111630,9803,0,Spring,100,0,89756.0,149448.0,-34.733820459290186,1.1782737206867253
2020-04-01,West Europe,Compute,52315,63054,10191,0,Spring,89,0,97539.0,69654.0,-24.89304275418497,1.0668851732997189
2020-04-02,West Europe,Compute,119967,127851,13086,0,Spring,83,0,52315.0,138296.0,-13.25345635448603,1.1305655491461377
2020-04-03,West Europe,Compute,128523,154791,12886,0,Spring,95,0,119967.0,95892.0,34.028907520961084,1.1453743622407098
2020-04-04,West Europe,Compute,154409,183759,11017,0,Spring,95,2,128523.0,172329.0,-10.398714087588276,1.0555047812338372
2020-04-05,West Europe,Compute,172070,184112,8317,0,Spring,94,3,154409.0,71661.0,140.11666038710038,1.1871563406895138
2020-04-06,West Europe,Compute,90004,105217,14141,0,Spring,97,0,172070.0,89756.0,0.2763046481572262,1.0619568487888817
2020-04-07,West Europe,Compute,89604,109317,9706,0,Spring,82,3,90004.0,97539.0,-8.135207455479348,1.126731644821873
2020-04-08,West Europe,Compute,114937,130992,9694,0,Spring,87,0,89604.0,52315.0,119.7018063652872,1.0911482169410154
2020-04-09,West Europe,Compute,111105,131665,5435,0,Spring,102,0,114937.0,119967.0,-7.3870314336442515,1.1524344171684238
2020-04-10,West Europe,Compute,129544,161293,10755,0,Spring,86,3,111105.0,128523.0,0.7944103390054698,1.0929248551743553
2020-04-11,West Europe,Compute,96205,117589,14589,0,Spring,90,3,129544.0,154409.0,-37.69469396213951,1.1636369183852118
2020-04-12,West Europe,Compute,63175,72306,13633,0,Spring,97,3,96205.0,172070.0,-63.28529086999477,1.1455296473426224
2020-04-13,West Europe,Compute,178220,214340,7770,0,Spring,84,0,63175.0,90004.0,98.01342162570552,1.0920989476261511
2020-04-14,West Europe,Compute,133923,155297,10817,0,Spring,101,3,178220.0,89604.0,49.460961564215886,1.0500687178584847
2020-04-15,West Europe,Compute,148062,168311,12780,0,Spring,97,3,133923.0,114937.0,28.820136248553556,1.07160797915381
2020-04-16,West Europe,Compute,64488,72069,5513,0,Spring,84,2,148062.0,111105.0,-41.957607668421765,1.0876749149422542
2020-04-17,West Europe,Compute,169003,181737,8311,0,Spring,84,2,64488.0,129544.0,30.459920953498425,1.1773430564530463
2020-04-18,West Europe,Compute,147997,175563,11449,0,Spring,108,1,169003.0,96205.0,53.83503975884829,1.182181987358398
2020-04-19,West Europe,Compute,50979,53668,9415,0,Spring,91,2,147997.0,63175.0,-19.305104867431737,1.107973383455873
2020-04-20,West Europe,Compute,66876,75097,5148,0,Spring,87,0,50979.0,178220.0,-62.475591964987096,1.126532176302154
2020-04-21,West Europe,Compute,57291,62587,3282,0,Spring,96,1,66876.0,133923.0,-57.220940391120266,1.1857280075999306
2020-04-22,West Europe,Compute,152899,186073,10342,0,Spring,92,1,57291.0,148062.0,3.266874687630857,1.1399926802654146
2020-04-23,West Europe,Compute,120716,137906,11725,0,Spring,87,0,152899.0,64488.0,87.19141545713931,1.1597231351011112
2020-04-24,West Europe,Compute,53287,57225,9134,0,Spring,92,2,120716.0,169003.0,-68.46979047709212,1.10528876813853
2020-04-25,West Europe,Compute,70896,75132,14408,0,Spring,93,0,53287.0,147997.0,-52.096326276883985,1.1811060608953652
2020-04-26,West Europe,Compute,99248,118562,9471,0,Spring,98,0,70896.0,50979.0,94.68408560387611,1.1607433738378719
2020-04-27,West Europe,Compute,128390,140061,14951,0,Spring,86,1,99248.0,66876.0,91.98217596746217,1.1452953551101053
2020-04-28,West Europe,Compute,51162,55352,14347,0,Spring,86,0,128390.0,57291.0,-10.698015395088234,1.0534292135334897
2020-04-29,West Europe,Compute,105350,131208,8039,0,Spring,98,0,51162.0,152899.0,-31.098306725354647,1.1246116138281392
2020-04-30,West Europe,Compute,82277,94228,7411,0,Spring,107,0,105350.0,120716.0,-31.842506378607645,1.130149310197115
2020-05-01,West Europe,Compute,83125,101154,13670,0,Spring,82,0,82277.0,53287.0,55.994895565522555,1.1780225309917294
2020-05-02,West Europe,Compute,114213,141110,10075,0,Spring,82,0,83125.0,70896.0,61.099356804333105,1.1577185964016214
2020-05-03,West Europe,Compute,86430,105758,7955,0,Spring,82,0,114213.0,99248.0,-12.91512171529905,1.0587136796059629
2020-05-04,West Europe,Compute,61819,75291,9001,0,Spring,94,0,86430.0,128390.0,-51.85061141833476,1.1427867338184552
2020-05-05,West Europe,Compute,179006,221473,13455,0,Spring,106,0,61819.0,51162.0,249.88077088464092,1.1545541103281498
2020-05-06,West Europe,Compute,162789,172906,8682,0,Spring,96,0,179006.0,105350.0,54.52206929283341,1.1401368827653635
2020-05-07,West Europe,Compute,132511,141117,3785,0,Spring,86,3,162789.0,82277.0,61.05472975436634,1.0669121624059237
2020-05-08,West Europe,Compute,161415,198955,13997,0,Spring,106,1,132511.0,83125.0,94.18345864661654,1.197057201746745
2020-05-09,West Europe,Compute,71299,77936,3469,0,Spring,80,1,161415.0,114213.0,-37.57365623878193,1.083390195729277
2020-05-10,West Europe,Compute,84644,96376,14491,0,Spring,91,3,71299.0,86430.0,-2.0664121254194145,1.145229199154394
2020-05-11,West Europe,Compute,94380,103245,13088,0,Spring,94,0,84644.0,61819.0,52.67150875944289,1.112304365975513
2020-05-12,West Europe,Compute,103271,115421,5418,0,Spring,86,0,94380.0,179006.0,-42.30863769929499,1.0823958948078487
2020-05-13,West Europe,Compute,125172,153301,13291,0,Spring,92,0,103271.0,162789.0,-23.107826695906972,1.0976628257831689
2020-05-14,West Europe,Compute,136623,154369,5272,0,Spring,93,0,125172.0,132511.0,3.1031386073608984,1.0796851019817215
2020-05-15,West Europe,Compute,78996,97158,9586,0,Spring,105,1,136623.0,161415.0,-51.0603103800762,1.1656403430607714
2020-05-16,West Europe,Compute,58418,71080,6467,0,Spring,102,3,78996.0,71299.0,-18.06617203607344,1.066293891240394
2020-05-17,West Europe,Compute,143230,177123,14590,0,Spring,107,0,58418.0,84644.0,69.21459288313406,1.1593088137333678
2020-05-18,West Europe,Compute,106509,128769,6899,0,Spring,84,3,143230.0,94380.0,12.851239669421489,1.0947039372975442
2020-05-19,West Europe,Compute,126961,158562,5230,0,Spring,95,2,106509.0,103271.0,22.939644237007485,1.1650910045604843
2020-05-20,West Europe,Compute,165735,186316,3389,0,Spring,95,0,126961.0,125172.0,32.405809605982164,1.129401959257244
2020-05-21,West Europe,Compute,89138,106836,6026,0,Spring,103,3,165735.0,136623.0,-34.756226989599114,1.1679540425292199
2020-05-22,West Europe,Compute,167766,207531,6927,0,Spring,89,1,89138.0,78996.0,112.37277836852499,1.0618392785733244
2020-05-23,West Europe,Compute,175739,217791,13689,0,Spring,103,2,167766.0,58418.0,200.83022356123115,1.1012685775751594
2020-05-24,West Europe,Compute,153759,169632,10235,0,Spring,108,2,175739.0,143230.0,7.351113593520911,1.1622963369799968
2020-05-25,West Europe,Compute,84626,101353,11779,0,Spring,105,3,153759.0,106509.0,-20.545681585593705,1.0515655439766316
2020-05-26,West Europe,Compute,69063,77399,5990,0,Spring,92,2,84626.0,126961.0,-45.60298044281315,1.0695092805581738
2020-05-27,West Europe,Compute,143623,164124,14341,0,Spring,98,0,69063.0,165735.0,-13.341780553292907,1.1754716923491428
2020-05-28,West Europe,Compute,117260,133493,14263,0,Spring,80,0,143623.0,89138.0,31.548834391617493,1.1536619583102086
2020-05-29,West Europe,Compute,56518,67569,12044,0,Spring,107,0,117260.0,167766.0,-66.31140994003553,1.0599740324462237
2020-05-30,West Europe,Compute,153927,164831,9210,0,Spring,96,2,56518.0,175739.0,-12.411587638486619,1.1521855977470947
2020-05-31,West Europe,Compute,100285,118064,7008,0,Spring,82,0,153927.0,153759.0,-34.777801624620345,1.1852532451517463
2020-06-01,West Europe,Compute,156668,182272,13958,0,Summer,96,2,100285.0,84626.0,85.12986552596129,1.1545662038873667
2020-06-02,West Europe,Compute,74110,91734,10664,0,Summer,80,3,156668.0,69063.0,7.307820395870437,1.184566521884159
2020-06-03,West Europe,Compute,177188,213465,10836,0,Summer,92,0,74110.0,143623.0,23.37021229190311,1.1627805803754354
2020-06-04,West Europe,Compute,154073,190928,13985,0,Summer,88,0,177188.0,117260.0,31.394337369947127,1.0698472769733143
2020-06-05,West Europe,Compute,166435,204111,9995,0,Summer,85,1,154073.0,56518.0,194.48140415442867,1.0544374986134135
2020-06-06,West Europe,Compute,163947,202334,10439,0,Summer,99,2,166435.0,153927.0,6.509579216121927,1.051964654400872
2020-06-07,West Europe,Compute,65918,70039,3449,0,Summer,104,2,163947.0,100285.0,-34.26933240265244,1.0597025532728181
2020-06-08,West Europe,Compute,73821,82545,9842,0,Summer,97,2,65918.0,156668.0,-52.880613782010364,1.1222210895026385
2020-06-09,West Europe,Compute,129927,144167,8377,0,Summer,90,1,73821.0,74110.0,75.31642153555525,1.1328077585360845
2020-06-10,West Europe,Compute,150470,179912,13355,0,Summer,107,0,129927.0,177188.0,-15.07889924825609,1.1142621066350207
2020-06-11,West Europe,Compute,118833,147303,6026,0,Summer,109,0,150470.0,154073.0,-22.87227483076204,1.115241844568775
2020-06-12,West Europe,Compute,105730,111985,8811,0,Summer,103,1,118833.0,166435.0,-36.473698440832756,1.1622355324064233
2020-06-13,West Europe,Compute,155046,187231,14322,0,Summer,106,2,105730.0,163947.0,-5.429193580852348,1.155596115369485
2020-06-14,West Europe,Compute,109788,121121,3284,0,Summer,106,0,155046.0,65918.0,66.55238326405534,1.1509696601004136
2020-06-15,West Europe,Compute,103988,109718,8042,0,Summer,93,0,109788.0,73821.0,40.865065496268,1.0988086017464875
2020-06-16,West Europe,Compute,76852,86850,9041,0,Summer,101,1,103988.0,129927.0,-40.849861845497855,1.1689435507517545
2020-06-17,West Europe,Compute,74760,88512,12626,0,Summer,81,0,76852.0,150470.0,-50.31567754369641,1.1666306440974632
2020-06-18,West Europe,Compute,155835,185508,9752,0,Summer,105,0,74760.0,118833.0,31.13781525333872,1.0691279067984987
2020-06-19,West Europe,Compute,79159,85698,6600,0,Summer,82,0,155835.0,105730.0,-25.130994041426273,1.0678573418542594
2020-06-20,West Europe,Compute,73033,77058,4708,0,Summer,89,3,79159.0,155046.0,-52.89591476078067,1.1398448113860653
2020-06-21,West Europe,Compute,167160,179551,11856,0,Summer,98,3,73033.0,109788.0,52.25707727620505,1.1637089951158361
2020-06-22,West Europe,Compute,176795,193560,14421,0,Summer,88,3,167160.0,103988.0,70.01480940108475,1.192325397508453
2020-06-23,West Europe,Compute,89281,99233,3673,0,Summer,107,0,176795.0,76852.0,16.172643522614898,1.1475869315123688
2020-06-24,West Europe,Compute,69938,74702,4191,0,Summer,89,0,89281.0,74760.0,-6.4499732477260565,1.0962480941146517
2020-06-25,West Europe,Compute,68998,76239,10258,0,Summer,104,0,69938.0,155835.0,-55.72368209965669,1.0526479004970455
2020-06-26,West Europe,Compute,125478,139609,6707,0,Summer,98,0,68998.0,79159.0,58.51387713336449,1.1096840977953786
2020-06-27,West Europe,Compute,109064,128770,12046,0,Summer,91,0,125478.0,73033.0,49.33523201840264,1.0784971356745965
2020-06-28,West Europe,Compute,169248,207558,4938,0,Summer,98,0,109064.0,167160.0,1.249102656137832,1.1827548749799732
2020-06-29,West Europe,Compute,152640,180772,14341,0,Summer,89,1,169248.0,176795.0,-13.66271670578919,1.1014903712278332
2020-06-30,West Europe,Compute,138596,165407,11278,0,Summer,101,1,152640.0,89281.0,55.235716445828345,1.1869306159487691
2020-07-01,West Europe,Compute,66470,76907,11038,0,Summer,109,0,138596.0,69938.0,-4.958677685950414,1.174491650546539
2020-07-02,West Europe,Compute,160542,181446,9472,0,Summer,95,3,66470.0,68998.0,132.67630945824516,1.0849355222809818
2020-07-03,West Europe,Compute,155893,181322,12432,0,Summer,89,3,160542.0,125478.0,24.23930888283205,1.098139262398011
2020-07-04,West Europe,Compute,162370,190633,7645,0,Summer,89,0,155893.0,109064.0,48.87588938604856,1.1276142796295419
2020-07-05,West Europe,Compute,117788,137534,11654,0,Summer,91,1,162370.0,169248.0,-30.40508602760446,1.123366874941107
2020-07-06,West Europe,Compute,111195,134348,11275,0,Summer,104,1,117788.0,152640.0,-27.152122641509436,1.0709971162198724
2020-07-07,West Europe,Compute,65718,79730,12696,0,Summer,90,0,111195.0,138596.0,-52.583047129787296,1.1622341847851476
2020-07-08,West Europe,Compute,158970,167231,8459,0,Summer,98,2,65718.0,66470.0,139.16052354445614,1.126151071537673
2020-07-09,West Europe,Compute,91228,101264,14911,0,Summer,109,0,158970.0,160542.0,-43.17499470543534,1.0529576358918389
2020-07-10,West Europe,Compute,135883,168008,7202,0,Summer,102,0,91228.0,155893.0,-12.835727069207724,1.1081091237374332
2020-07-11,West Europe,Compute,138586,165480,7669,0,Summer,92,0,135883.0,162370.0,-14.64802611319825,1.1913943588989542
2020-07-12,West Europe,Compute,89804,107853,12504,0,Summer,80,0,138586.0,117788.0,-23.757937990287637,1.104115386856127
2020-07-13,West Europe,Compute,156478,185449,6750,0,Summer,102,0,89804.0,111195.0,40.72395341517154,1.0836693317802626
2020-07-14,West Europe,Compute,63473,77316,11723,0,Summer,84,1,156478.0,65718.0,-3.4161112632764237,1.084761549482438
2020-07-15,West Europe,Compute,90611,98472,4743,0,Summer,86,0,63473.0,158970.0,-43.00119519406177,1.1568007010522743
2020-07-16,West Europe,Compute,166840,184662,11569,0,Summer,103,1,90611.0,91228.0,82.88244837111414,1.1854173465719293
2020-07-17,West Europe,Compute,179030,189716,4795,0,Summer,99,1,166840.0,135883.0,31.75305225819271,1.08175288309973
2020-07-18,West Europe,Compute,76326,85027,7270,0,Summer,82,2,179030.0,138586.0,-44.92517281687905,1.0543189861505249
2020-07-19,West Europe,Compute,114046,133148,7750,0,Summer,106,2,76326.0,89804.0,26.99434323638145,1.0829534571897392
2020-07-20,West Europe,Compute,129106,150099,10193,0,Summer,102,2,114046.0,156478.0,-17.492554863942537,1.1447624094557871
